"","gene","Parameter1","Parameter2","rho","CI","CI_low","CI_high","S","p","Method","n_Obs"
"1170","REACTOME_SIGNALING_BY_ERBB2","logFC","time_index",0.547619047619048,0.95,-0.27979628705577,0.908245122495473,38,0.160025642538896,"Spearman",8
"1171","REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS","logFC","time_index",0,0.95,-0.717481538866778,0.717481538866778,84,1,"Spearman",8
"1172","REACTOME_SIGNALING_BY_ERBB2_IN_CANCER","logFC","time_index",-0.214285714285714,0.95,-0.807601688398822,0.594615624587475,102,0.610344415645267,"Spearman",8
"1173","REACTOME_SIGNALING_BY_ERBB4","logFC","time_index",-0.30952380952381,0.95,-0.840376529508442,0.524419581436004,110,0.455644890737582,"Spearman",8
"1174","REACTOME_SIGNALING_BY_ERYTHROPOIETIN","logFC","time_index",0.119047619047619,0.95,-0.654322531330363,0.770700208881839,74,0.77888572605238,"Spearman",8
"1175","REACTOME_SIGNALING_BY_FGFR","logFC","time_index",0.0476190476190476,0.95,-0.693558462335865,0.739823919612768,80,0.910849168519584,"Spearman",8
"1176","REACTOME_SIGNALING_BY_FGFR_IN_DISEASE","logFC","time_index",0.0952380952380952,0.95,-0.667880790009193,0.760737258941213,76,0.822505430203611,"Spearman",8
"1177","REACTOME_SIGNALING_BY_FGFR1","logFC","time_index",-0.119047619047619,0.95,-0.770700208881839,0.654322531330363,94,0.77888572605238,"Spearman",8
"1178","REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE","logFC","time_index",0.523809523809524,0.95,-0.310284135497842,0.902216683622693,40,0.182720750539715,"Spearman",8
"1179","REACTOME_SIGNALING_BY_FGFR2","logFC","time_index",0.214285714285714,0.95,-0.594615624587475,0.807601688398822,66,0.610344415645267,"Spearman",8
"1180","REACTOME_SIGNALING_BY_FGFR2_IIIA_TM","logFC","time_index",-0.0952380952380952,0.95,-0.760737258941213,0.667880790009193,92,0.822505430203611,"Spearman",8
"1181","REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE","logFC","time_index",-0.285714285714286,0.95,-0.832531299467683,0.54309985976455,108,0.492726245016957,"Spearman",8
"1182","REACTOME_SIGNALING_BY_FGFR3","logFC","time_index",0.0238095238095238,0.95,-0.705727889635272,0.728840360218264,82,0.955374011815881,"Spearman",8
"1183","REACTOME_SIGNALING_BY_FGFR3_FUSIONS_IN_CANCER","logFC","time_index",-0.142857142857143,0.95,-0.780354412477385,0.640248142039189,96,0.735764859879812,"Spearman",8
"1184","REACTOME_SIGNALING_BY_FGFR4","logFC","time_index",-0.19047619047619,0.95,-0.798792262364635,0.610428419161659,100,0.651401495702482,"Spearman",8
"1185","REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE","logFC","time_index",-0.214285714285714,0.95,-0.807601688398822,0.594615624587475,102,0.610344415645267,"Spearman",8
"1186","REACTOME_SIGNALING_BY_GPCR","logFC","time_index",-0.547619047619048,0.95,-0.908245122495473,0.27979628705577,130,0.160025642538896,"Spearman",8
"1187","REACTOME_SIGNALING_BY_HEDGEHOG","logFC","time_index",0.428571428571429,0.95,-0.417193948725786,0.876527650057209,48,0.28940322484679,"Spearman",8
"1188","REACTOME_SIGNALING_BY_HIPPO","logFC","time_index",0.404761904761905,0.95,-0.440704179922117,0.869680291013936,50,0.319888641228816,"Spearman",8
"1189","REACTOME_SIGNALING_BY_INSULIN_RECEPTOR","logFC","time_index",-0.738095238095238,0.95,-0.951625002805919,-0.0438188176793302,146,0.0365527610528608,"Spearman",8
"1190","REACTOME_SIGNALING_BY_INTERLEUKINS","logFC","time_index",-0.166666666666667,0.95,-0.78971400256287,0.625627578496279,98,0.693238811728395,"Spearman",8
"1191","REACTOME_SIGNALING_BY_KIT_IN_DISEASE","logFC","time_index",0.0476190476190476,0.95,-0.693558462335865,0.739823919612768,80,0.910849168519584,"Spearman",8
"1192","REACTOME_SIGNALING_BY_LEPTIN","logFC","time_index",-0.476190476190476,0.95,-0.889699256957141,0.366513175675711,124,0.232935534650098,"Spearman",8
"1193","REACTOME_SIGNALING_BY_MAPK_MUTANTS","logFC","time_index",-0.5,0.95,-0.896036658541189,0.339147615348341,126,0.20703125,"Spearman",8
"1194","REACTOME_SIGNALING_BY_MEMBRANE_TETHERED_FUSIONS_OF_PDGFRA_OR_PDGFRB","logFC","time_index",0.0952380952380952,0.95,-0.667880790009193,0.760737258941213,76,0.822505430203611,"Spearman",8
"1195","REACTOME_SIGNALING_BY_MET","logFC","time_index",0.476190476190476,0.95,-0.366513175675711,0.889699256957141,44,0.232935534650098,"Spearman",8
"1196","REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS","logFC","time_index",-0.142857142857143,0.95,-0.780354412477385,0.640248142039189,96,0.735764859879812,"Spearman",8
"1197","REACTOME_SIGNALING_BY_MRAS_COMPLEX_MUTANTS","logFC","time_index",0.0952380952380952,0.95,-0.667880790009193,0.760737258941213,76,0.822505430203611,"Spearman",8
"1198","REACTOME_SIGNALING_BY_NODAL","logFC","time_index",0.19047619047619,0.95,-0.610428419161659,0.798792262364635,68,0.651401495702482,"Spearman",8
"1199","REACTOME_SIGNALING_BY_NOTCH","logFC","time_index",0.30952380952381,0.95,-0.524419581436004,0.840376529508442,58,0.455644890737582,"Spearman",8
"1200","REACTOME_SIGNALING_BY_NOTCH1","logFC","time_index",0.619047619047619,0.95,-0.177088868349271,0.925474715201005,32,0.101733037454265,"Spearman",8
"1201","REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER","logFC","time_index",0.928571428571429,0.95,0.632446585771284,0.987888913611396,5.99999999999999,0.000862968182899978,"Spearman",8
"1202","REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER","logFC","time_index",0.547619047619048,0.95,-0.27979628705577,0.908245122495473,38,0.160025642538896,"Spearman",8
"1203","REACTOME_SIGNALING_BY_NOTCH1_T_7_9_NOTCH1_M1580_K2555_TRANSLOCATION_MUTANT","logFC","time_index",0.714285714285714,0.95,-0.00655536028441005,0.946631230365405,24,0.0465282322841672,"Spearman",8
"1204","REACTOME_SIGNALING_BY_NOTCH2","logFC","time_index",0.0952380952380952,0.95,-0.667880790009193,0.760737258941213,76,0.822505430203611,"Spearman",8
"1205","REACTOME_SIGNALING_BY_NOTCH3","logFC","time_index",0.333333333333333,0.95,-0.504900458079174,0.848005453057694,56,0.419753086419753,"Spearman",8
"1206","REACTOME_SIGNALING_BY_NOTCH4","logFC","time_index",-0.0476190476190476,0.95,-0.739823919612768,0.693558462335865,88,0.910849168519584,"Spearman",8
"1207","REACTOME_SIGNALING_BY_NTRK2_TRKB_","logFC","time_index",0.142857142857143,0.95,-0.640248142039189,0.780354412477385,72,0.735764859879812,"Spearman",8
"1208","REACTOME_SIGNALING_BY_NTRK3_TRKC_","logFC","time_index",0.380952380952381,0.95,-0.463109038011872,0.862649204190628,52,0.351812553117565,"Spearman",8
"1209","REACTOME_SIGNALING_BY_NTRKS","logFC","time_index",-0.142857142857143,0.95,-0.780354412477385,0.640248142039189,96,0.735764859879812,"Spearman",8
"1210","REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS","logFC","time_index",0.261904761904762,0.95,-0.560994230299003,0.824460431079162,62,0.530922861565801,"Spearman",8
"1211","REACTOME_SIGNALING_BY_PDGF","logFC","time_index",0.619047619047619,0.95,-0.177088868349271,0.925474715201005,32,0.101733037454265,"Spearman",8
"1212","REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE","logFC","time_index",0.30952380952381,0.95,-0.524419581436004,0.840376529508442,58,0.455644890737582,"Spearman",8
"1213","REACTOME_SIGNALING_BY_PDGFRA_TRANSMEMBRANE_JUXTAMEMBRANE_AND_KINASE_DOMAIN_MUTANTS","logFC","time_index",-0.119047619047619,0.95,-0.770700208881839,0.654322531330363,94,0.77888572605238,"Spearman",8
"1214","REACTOME_SIGNALING_BY_PTK6","logFC","time_index",0.80952380952381,0.95,0.219576117261057,0.965958746049703,16,0.0149026676862301,"Spearman",8
"1215","REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES","logFC","time_index",0.261904761904762,0.95,-0.560994230299003,0.824460431079162,62,0.530922861565801,"Spearman",8
"1216","REACTOME_SIGNALING_BY_RETINOIC_ACID","logFC","time_index",0.0714285714285714,0.95,-0.680950797892829,0.750450511180687,78,0.866526270675909,"Spearman",8
"1217","REACTOME_SIGNALING_BY_RHO_GTPASES","logFC","time_index",0.690476190476191,0.95,-0.0535187438915425,0.941523364223448,26,0.0579903181645727,"Spearman",8
"1218","REACTOME_SIGNALING_BY_ROBO_RECEPTORS","logFC","time_index",-0.0476190476190476,0.95,-0.739823919612768,0.693558462335865,88,0.910849168519584,"Spearman",8
"1219","REACTOME_SIGNALING_BY_SCF_KIT","logFC","time_index",0.261904761904762,0.95,-0.560994230299003,0.824460431079162,62,0.530922861565801,"Spearman",8
"1220","REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX","logFC","time_index",0.642857142857143,0.95,-0.138510908918769,0.930949344815045,30,0.0855588910126731,"Spearman",8
"1221","REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX_IN_CANCER","logFC","time_index",0.595238095238095,0.95,-0.213366281883462,0.919869016525818,34,0.119529806138793,"Spearman",8
"1222","REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS","logFC","time_index",0.0952380952380952,0.95,-0.667880790009193,0.760737258941213,76,0.822505430203611,"Spearman",8
"1223","REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR_","logFC","time_index",-0.119047619047619,0.95,-0.770700208881839,0.654322531330363,94,0.77888572605238,"Spearman",8
"1224","REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R_","logFC","time_index",-0.714285714285714,0.95,-0.946631230365405,0.00655536028441005,144,0.0465282322841671,"Spearman",8
"1225","REACTOME_SIGNALING_BY_VEGF","logFC","time_index",0.476190476190476,0.95,-0.366513175675711,0.889699256957141,44,0.232935534650098,"Spearman",8
"1226","REACTOME_SIGNALING_BY_WNT","logFC","time_index",-0.30952380952381,0.95,-0.840376529508442,0.524419581436004,110,0.455644890737582,"Spearman",8
"1227","REACTOME_SIGNALING_BY_WNT_IN_CANCER","logFC","time_index",0.30952380952381,0.95,-0.524419581436004,0.840376529508442,58,0.455644890737582,"Spearman",8
"1228","REACTOME_SIGNALLING_TO_ERKS","logFC","time_index",-0.285714285714286,0.95,-0.832531299467683,0.54309985976455,108,0.492726245016957,"Spearman",8
"1229","REACTOME_SIGNALLING_TO_RAS","logFC","time_index",0.19047619047619,0.95,-0.610428419161659,0.798792262364635,68,0.651401495702482,"Spearman",8
"1230","REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION","logFC","time_index",-0.5,0.95,-0.896036658541189,0.339147615348341,126,0.20703125,"Spearman",8
"1231","REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS","logFC","time_index",0.0476190476190476,0.95,-0.693558462335865,0.739823919612768,80,0.910849168519584,"Spearman",8
"1232","REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT","logFC","time_index",-0.80952380952381,0.95,-0.965958746049703,-0.219576117261057,152,0.0149026676862301,"Spearman",8
"1233","REACTOME_SLC_TRANSPORTER_DISORDERS","logFC","time_index",0.166666666666667,0.95,-0.625627578496279,0.78971400256287,70,0.693238811728395,"Spearman",8
"1234","REACTOME_SMAC_XIAP_REGULATED_APOPTOTIC_RESPONSE","logFC","time_index",0.690476190476191,0.95,-0.0535187438915425,0.941523364223448,26,0.0579903181645727,"Spearman",8
"1235","REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION","logFC","time_index",0.571428571428572,0.95,-0.247542976361256,0.914127484841395,36,0.138959957160707,"Spearman",8
"1236","REACTOME_SMALL_INTERFERING_RNA_SIRNA_BIOGENESIS","logFC","time_index",-0.357142857142857,0.95,-0.855426894378632,0.484484688927055,114,0.385120643556256,"Spearman",8
"1237","REACTOME_SMOOTH_MUSCLE_CONTRACTION","logFC","time_index",0.714285714285714,0.95,-0.00655536028441005,0.946631230365405,24,0.0465282322841672,"Spearman",8
"1238","REACTOME_SNRNP_ASSEMBLY","logFC","time_index",0.333333333333333,0.95,-0.504900458079174,0.848005453057694,56,0.419753086419753,"Spearman",8
"1239","REACTOME_SODIUM_CALCIUM_EXCHANGERS","logFC","time_index",-0.261904761904762,0.95,-0.824460431079162,0.560994230299003,106,0.530922861565801,"Spearman",8
"1240","REACTOME_SODIUM_COUPLED_PHOSPHATE_COTRANSPORTERS","logFC","time_index",-0.380952380952381,0.95,-0.862649204190628,0.463109038011872,116,0.351812553117565,"Spearman",8
"1241","REACTOME_SODIUM_COUPLED_SULPHATE_DI_AND_TRI_CARBOXYLATE_TRANSPORTERS","logFC","time_index",-0.119047619047619,0.95,-0.770700208881839,0.654322531330363,94,0.77888572605238,"Spearman",8
"1242","REACTOME_SODIUM_PROTON_EXCHANGERS","logFC","time_index",-0.214285714285714,0.95,-0.807601688398822,0.594615624587475,102,0.610344415645267,"Spearman",8
"1243","REACTOME_SOS_MEDIATED_SIGNALLING","logFC","time_index",-0.690476190476191,0.95,-0.941523364223448,0.0535187438915425,142,0.0579903181645726,"Spearman",8
"1244","REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS","logFC","time_index",-0.238095238095238,0.95,-0.816154047863564,0.578151267742396,104,0.570156320815768,"Spearman",8
"1245","REACTOME_SPHINGOLIPID_METABOLISM","logFC","time_index",0.142857142857143,0.95,-0.640248142039189,0.780354412477385,72,0.735764859879812,"Spearman",8
"1246","REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING","logFC","time_index",-0.333333333333333,0.95,-0.848005453057694,0.504900458079174,112,0.419753086419753,"Spearman",8
"1247","REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE","logFC","time_index",0.214285714285714,0.95,-0.594615624587475,0.807601688398822,66,0.610344415645267,"Spearman",8
"1248","REACTOME_STABILIZATION_OF_P53","logFC","time_index",-0.0714285714285714,0.95,-0.750450511180687,0.680950797892829,90,0.866526270675909,"Spearman",8
"1249","REACTOME_STAT5_ACTIVATION","logFC","time_index",-0.333333333333333,0.95,-0.848005453057694,0.504900458079174,112,0.419753086419753,"Spearman",8
"1250","REACTOME_STIMULI_SENSING_CHANNELS","logFC","time_index",-0.5,0.95,-0.896036658541189,0.339147615348341,126,0.20703125,"Spearman",8
"1251","REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES","logFC","time_index",0.761904761904762,0.95,0.0979893634330436,0.956508462065415,20,0.0280049391530718,"Spearman",8
"1252","REACTOME_STRIATED_MUSCLE_CONTRACTION","logFC","time_index",0.0238095238095238,0.95,-0.705727889635272,0.728840360218264,82,0.955374011815881,"Spearman",8
"1253","REACTOME_SULFIDE_OXIDATION_TO_SULFATE","logFC","time_index",-0.0952380952380952,0.95,-0.760737258941213,0.667880790009193,92,0.822505430203611,"Spearman",8
"1254","REACTOME_SULFUR_AMINO_ACID_METABOLISM","logFC","time_index",-0.19047619047619,0.95,-0.798792262364635,0.610428419161659,100,0.651401495702482,"Spearman",8
"1255","REACTOME_SUMO_IS_CONJUGATED_TO_E1_UBA2_SAE1_","logFC","time_index",-0.761904761904762,0.95,-0.956508462065415,-0.0979893634330436,148,0.0280049391530719,"Spearman",8
"1256","REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED","logFC","time_index",-0.166666666666667,0.95,-0.78971400256287,0.625627578496279,98,0.693238811728395,"Spearman",8
"1257","REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9_","logFC","time_index",-0.452380952380952,0.95,-0.883198389869668,0.39249447291592,122,0.260404767436885,"Spearman",8
"1258","REACTOME_SUMOYLATION","logFC","time_index",0.523809523809524,0.95,-0.310284135497842,0.902216683622693,40,0.182720750539715,"Spearman",8
"1259","REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS","logFC","time_index",0.404761904761905,0.95,-0.440704179922117,0.869680291013936,50,0.319888641228816,"Spearman",8
"1260","REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS","logFC","time_index",0.357142857142857,0.95,-0.484484688927055,0.855426894378632,54,0.385120643556256,"Spearman",8
"1261","REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS","logFC","time_index",0.333333333333333,0.95,-0.504900458079174,0.848005453057694,56,0.419753086419753,"Spearman",8
"1262","REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS","logFC","time_index",0.261904761904762,0.95,-0.560994230299003,0.824460431079162,62,0.530922861565801,"Spearman",8
"1263","REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS","logFC","time_index",-0.428571428571429,0.95,-0.876527650057209,0.417193948725786,120,0.28940322484679,"Spearman",8
"1264","REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS","logFC","time_index",-0.142857142857143,0.95,-0.780354412477385,0.640248142039189,96,0.735764859879812,"Spearman",8
"1265","REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS","logFC","time_index",0.380952380952381,0.95,-0.463109038011872,0.862649204190628,52,0.351812553117565,"Spearman",8
"1266","REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS","logFC","time_index",0.166666666666667,0.95,-0.625627578496279,0.78971400256287,70,0.693238811728395,"Spearman",8
"1267","REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS","logFC","time_index",0.0952380952380952,0.95,-0.667880790009193,0.760737258941213,76,0.822505430203611,"Spearman",8
"1268","REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS","logFC","time_index",-0.428571428571429,0.95,-0.876527650057209,0.417193948725786,120,0.28940322484679,"Spearman",8
"1269","REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS","logFC","time_index",0.0714285714285714,0.95,-0.680950797892829,0.750450511180687,78,0.866526270675909,"Spearman",8
"1270","REACTOME_SUPPRESSION_OF_APOPTOSIS","logFC","time_index",-0.0714285714285714,0.95,-0.750450511180687,0.680950797892829,90,0.866526270675909,"Spearman",8
"1271","REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION","logFC","time_index",0.523809523809524,0.95,-0.310284135497842,0.902216683622693,40,0.182720750539715,"Spearman",8
"1272","REACTOME_SURFACTANT_METABOLISM","logFC","time_index",0.333333333333333,0.95,-0.504900458079174,0.848005453057694,56,0.419753086419753,"Spearman",8
"1273","REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE","logFC","time_index",-0.0714285714285714,0.95,-0.750450511180687,0.680950797892829,90,0.866526270675909,"Spearman",8
"1274","REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES","logFC","time_index",0.0714285714285714,0.95,-0.680950797892829,0.750450511180687,78,0.866526270675909,"Spearman",8
"1275","REACTOME_SYNDECAN_INTERACTIONS","logFC","time_index",0.428571428571429,0.95,-0.417193948725786,0.876527650057209,48,0.28940322484679,"Spearman",8
"1276","REACTOME_SYNTHESIS_OF_12_EICOSATETRAENOIC_ACID_DERIVATIVES","logFC","time_index",-0.523809523809524,0.95,-0.902216683622693,0.310284135497842,128,0.182720750539715,"Spearman",8
"1277","REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES","logFC","time_index",-0.0476190476190476,0.95,-0.739823919612768,0.693558462335865,88,0.910849168519584,"Spearman",8
"1278","REACTOME_SYNTHESIS_OF_16_20_HYDROXYEICOSATETRAENOIC_ACIDS_HETE_","logFC","time_index",0.333333333333333,0.95,-0.504900458079174,0.848005453057694,56,0.419753086419753,"Spearman",8
"1279","REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS","logFC","time_index",-0.452380952380952,0.95,-0.883198389869668,0.39249447291592,122,0.260404767436885,"Spearman",8
"1280","REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES","logFC","time_index",0.428571428571429,0.95,-0.417193948725786,0.876527650057209,48,0.28940322484679,"Spearman",8
"1281","REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS","logFC","time_index",0.547619047619048,0.95,-0.27979628705577,0.908245122495473,38,0.160025642538896,"Spearman",8
"1282","REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL","logFC","time_index",0.166666666666667,0.95,-0.625627578496279,0.78971400256287,70,0.693238811728395,"Spearman",8
"1283","REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL","logFC","time_index",0.714285714285714,0.95,-0.00655536028441005,0.946631230365405,24,0.0465282322841672,"Spearman",8
"1284","REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL","logFC","time_index",0.666666666666667,0.95,-0.0974064026422894,0.936297449114819,28,0.0709876543209875,"Spearman",8
"1285","REACTOME_SYNTHESIS_OF_DIPHTHAMIDE_EEF2","logFC","time_index",-0.30952380952381,0.95,-0.840376529508442,0.524419581436004,110,0.455644890737582,"Spearman",8
"1286","REACTOME_SYNTHESIS_OF_DOLICHYL_PHOSPHATE","logFC","time_index",0,0.95,-0.717481538866778,0.717481538866778,84,1,"Spearman",8
"1287","REACTOME_SYNTHESIS_OF_EPOXY_EET_AND_DIHYDROXYEICOSATRIENOIC_ACIDS_DHET_","logFC","time_index",0.714285714285714,0.95,-0.00655536028441005,0.946631230365405,24,0.0465282322841672,"Spearman",8
"1288","REACTOME_SYNTHESIS_OF_GDP_MANNOSE","logFC","time_index",0.928571428571429,0.95,0.632446585771284,0.987888913611396,5.99999999999999,0.000862968182899978,"Spearman",8
"1289","REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_","logFC","time_index",0.0476190476190476,0.95,-0.693558462335865,0.739823919612768,80,0.910849168519584,"Spearman",8
"1290","REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL","logFC","time_index",0.380952380952381,0.95,-0.463109038011872,0.862649204190628,52,0.351812553117565,"Spearman",8
"1291","REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL","logFC","time_index",0.0714285714285714,0.95,-0.680950797892829,0.750450511180687,78,0.866526270675909,"Spearman",8
"1292","REACTOME_SYNTHESIS_OF_KETONE_BODIES","logFC","time_index",0.476190476190476,0.95,-0.366513175675711,0.889699256957141,44,0.232935534650098,"Spearman",8
"1293","REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX_","logFC","time_index",0.595238095238095,0.95,-0.213366281883462,0.919869016525818,34,0.119529806138793,"Spearman",8
"1294","REACTOME_SYNTHESIS_OF_LIPOXINS_LX_","logFC","time_index",0.0476190476190476,0.95,-0.693558462335865,0.739823919612768,80,0.910849168519584,"Spearman",8
"1295","REACTOME_SYNTHESIS_OF_PA","logFC","time_index",-0.30952380952381,0.95,-0.840376529508442,0.524419581436004,110,0.455644890737582,"Spearman",8
"1296","REACTOME_SYNTHESIS_OF_PC","logFC","time_index",-0.261904761904762,0.95,-0.824460431079162,0.560994230299003,106,0.530922861565801,"Spearman",8
"1297","REACTOME_SYNTHESIS_OF_PE","logFC","time_index",0,0.95,-0.717481538866778,0.717481538866778,84,1,"Spearman",8
"1298","REACTOME_SYNTHESIS_OF_PG","logFC","time_index",0.476190476190476,0.95,-0.366513175675711,0.889699256957141,44,0.232935534650098,"Spearman",8
"1299","REACTOME_SYNTHESIS_OF_PI","logFC","time_index",-0.142857142857143,0.95,-0.780354412477385,0.640248142039189,96,0.735764859879812,"Spearman",8
"1300","REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE","logFC","time_index",0.476190476190476,0.95,-0.366513175675711,0.889699256957141,44,0.232935534650098,"Spearman",8
"1301","REACTOME_SYNTHESIS_OF_PIPS_AT_THE_ER_MEMBRANE","logFC","time_index",0.523809523809524,0.95,-0.310284135497842,0.902216683622693,40,0.182720750539715,"Spearman",8
"1302","REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE","logFC","time_index",0.428571428571429,0.95,-0.417193948725786,0.876527650057209,48,0.28940322484679,"Spearman",8
"1303","REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE","logFC","time_index",0.0476190476190476,0.95,-0.693558462335865,0.739823919612768,80,0.910849168519584,"Spearman",8
"1304","REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE","logFC","time_index",0.428571428571429,0.95,-0.417193948725786,0.876527650057209,48,0.28940322484679,"Spearman",8
"1305","REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX_","logFC","time_index",0.19047619047619,0.95,-0.610428419161659,0.798792262364635,68,0.651401495702482,"Spearman",8
"1306","REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL","logFC","time_index",0.19047619047619,0.95,-0.610428419161659,0.798792262364635,68,0.651401495702482,"Spearman",8
"1307","REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS","logFC","time_index",0.214285714285714,0.95,-0.594615624587475,0.807601688398822,66,0.610344415645267,"Spearman",8
"1308","REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE","logFC","time_index",-0.833333333333333,0.95,-0.970532340947576,-0.288117791458932,154,0.0101755401234567,"Spearman",8
"1309","REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS","logFC","time_index",0.142857142857143,0.95,-0.640248142039189,0.780354412477385,72,0.735764859879812,"Spearman",8
"1310","REACTOME_SYNTHESIS_OF_WYBUTOSINE_AT_G37_OF_TRNA_PHE_","logFC","time_index",-0.0238095238095238,0.95,-0.728840360218264,0.705727889635272,86,0.955374011815881,"Spearman",8
"1311","REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN","logFC","time_index",-0.166666666666667,0.95,-0.78971400256287,0.625627578496279,98,0.693238811728395,"Spearman",8
"1312","REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1_","logFC","time_index",-0.0476190476190476,0.95,-0.739823919612768,0.693558462335865,88,0.910849168519584,"Spearman",8
"1313","REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP_","logFC","time_index",-0.666666666666667,0.95,-0.936297449114819,0.0974064026422894,140,0.0709876543209875,"Spearman",8
"1314","REACTOME_TACHYKININ_RECEPTORS_BIND_TACHYKININS","logFC","time_index",-0.0238095238095238,0.95,-0.728840360218264,0.705727889635272,86,0.955374011815881,"Spearman",8
"1315","REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX","logFC","time_index",0.428571428571429,0.95,-0.417193948725786,0.876527650057209,48,0.28940322484679,"Spearman",8
"1316","REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS","logFC","time_index",-0.0952380952380952,0.95,-0.760737258941213,0.667880790009193,92,0.822505430203611,"Spearman",8
